title,rating,format,genre
아이테르,9.86,story,fantasy
오늘은 영웅,9.78,story,fantasy
셀리아의 어린 연인,9.84,story,fantasy
무주의 맹시,9.89,episode,fantasy
검은 가시,9.86,story,fantasy
디드롭스 (D.drops),9.88,story,fantasy
블러드 라이트,9.55,episode,fantasy
호구와 싸가지,9.89,story,fantasy
드라코런 :: Dracorun,9.8,story,fantasy
꿈의 왕의 꿈,9.84,story,fantasy
봉봉미엘 홍차클럽,9.9,episode,fantasy
진주전,9.86,story,fantasy
데르탈리즘,9.58,story,fantasy
어나더,9.86,story,fantasy
태양,9.6,story,fantasy
다이아몬드 갓 수,9.57,story,fantasy
크라이시스,9.78,story,fantasy
히어로전우치,9.62,story,fantasy
그라티아,9.54,story,fantasy
이름을 빌려드립니다,9.76,story,fantasy
레퀴에스,9.25,episode,fantasy
리베르,9.32,story,fantasy
필,9.86,story,fantasy
색깔전쟁,9.79,story,fantasy
디센트,9.49,story,fantasy
용사님을 사랑한 힐러님,9.83,story,fantasy
검은인간,9.89,story,fantasy
신의 계약서,9.63,story,fantasy
최강의 악마,9.89,story,fantasy
허니버니,9.86,story,fantasy
호가비,9.85,story,fantasy
재와 먼지의 시,9.79,story,fantasy
헬58,9.41,story,fantasy
지옥의 주인,9.22,story,fantasy
야수와 줄리엣,9.88,story,fantasy
어둠이 내게 오면,9.87,story,fantasy
망령왕이,9.52,episode,fantasy
카리스마,9.9,story,fantasy
수호령,9.88,story,fantasy
게이트,9.76,story,fantasy
백설:잔혹동화,9.86,story,fantasy
큐레이터,9.72,story,fantasy
빌런즈,9.89,story,fantasy
하늘의 가녘,9.88,story,fantasy
뱀파이어 수난시대,9.76,story,fantasy
AIR,9.89,story,fantasy
신들을 부탁해!,9.8,story,fantasy
WINGS,9.8,story,fantasy
클릭금지,9.74,story,fantasy
데빌런,9.74,story,fantasy
로베스의 완전감각,9.88,story,fantasy
이차원의 테라리움,9.45,story,fantasy
나는 사람입니다.,9.86,story,fantasy
U.S.P.O.,9.32,story,fantasy
마고령,9.85,story,fantasy
새을비전,9.87,story,fantasy
내 여동생은 귀여워,7.12,episode,fantasy
미즈라 태양의 성,9.9,story,fantasy
내 남친은 이세계를 구한 용사님!?,9.86,story,fantasy
저승탈출 넘버원,9.23,story,fantasy
루나샵에 어서오세요!,9.9,story,fantasy
묘 (猫) 하게 이끌리는,9.79,story,fantasy
신선 마트 중간계지점,9.89,episode,fantasy
체크메이트 더 게임,9.27,omnibus,fantasy
우리들의 트로이메라이,9.88,story,fantasy
DOLL,9.9,story,fantasy
나오의 결계,9.73,story,fantasy
그 앨리스에게 판타지란 없다,9.89,story,fantasy
히어로키-악의돼지삼형제 ReMake,9.59,story,fantasy
사가,9.62,story,fantasy
"Please kiss me, Princess",9.89,story,fantasy
세피아,9.85,story,fantasy
마고,9.88,story,fantasy
최초의 다정,9.82,story,fantasy
이매무당전,9.9,story,fantasy
이계리턴즈,9.85,story,fantasy
미친악마,9.84,story,fantasy
문카니발,9.57,story,fantasy
피그말리온,9.88,omnibus,fantasy
인더섀도우,9.9,story,fantasy
마도,9.74,story,fantasy
저주인형,9.89,story,fantasy
회색문: 괴담,9.81,omnibus,fantasy
차원의 소녀,9.89,story,fantasy
니플헤임,9.86,story,fantasy
호랑이와 해님달님,9.85,story,fantasy
페이퍼,9.8,story,fantasy
송곳니 가족,9.37,omnibus,fantasy
스펙터즈,9.89,story,fantasy
Save Me,9.86,story,fantasy
그냥 엄청난 판타지,9.81,story,fantasy
이상의세상,9.16,story,fantasy
이웃집 성녀님!,9.46,episode,fantasy
긁지 않은 복권,9.89,story,fantasy
잃어버린 시간을 드립니다,9.86,story,fantasy
윙,9.59,story,fantasy
신화의 나라,9.78,story,fantasy
인어의 연못,9.87,story,fantasy
PANDEMIC,9.82,omnibus,fantasy
재건! 마왕성,9.87,story,fantasy
무슨일이에요?,9.77,episode,fantasy
뱀프 브라더스,9.88,story,fantasy
행복을 입혀 드립니다,9.89,story,fantasy
고교생을 환불해 주세요,9.88,episode,fantasy
오늘과 내일의 경계,9.89,story,fantasy
안녕도깨비,9.87,story,fantasy
나루아씨전,9.86,story,fantasy
뱀블러프,9.76,story,fantasy
우린 NPC다,9.69,story,fantasy
등선(登仙),9.5,story,fantasy
천상의 전령사,9.48,story,fantasy
바스티아 대륙이야기 -마왕의 대륙-,9.4,story,fantasy
노미를 잡아라,9.48,story,fantasy
무한의 팔라무트,9.8,story,fantasy
나비리본,9.77,story,fantasy
가출천사 육성계약,9.89,story,fantasy
링거,9.73,omnibus,fantasy
마녀는 그렇게 죽었다,9.83,story,fantasy
카인의표적,9.82,story,fantasy
아이엠 헝그리,9.79,story,fantasy
도깨비를 키우는 방법,9.83,story,fantasy
jaw의 괴기만화,9.79,omnibus,fantasy
검은소,9.83,story,fantasy
이세계 용사랑 마왕 뭐 그런거 알잖아?,9.88,story,fantasy
WaNDerer,9.86,story,fantasy
볼트(VOLT),9.74,story,fantasy
비공식 공동체,8.7,story,fantasy
어글리후드,9.89,story,fantasy
슈넨베리아,9.88,story,fantasy
좀비인간,9.51,story,fantasy
빅보이,9.82,story,fantasy
종말의 왕국,9.52,story,fantasy
론즈(Lons),9.82,story,fantasy
사이어미즈,9.75,story,fantasy
10월 28일,9.87,story,fantasy
나를 깨우러 온,9.89,story,fantasy
던전의 주인님,9.87,story,fantasy
중고 팔레트,9.84,story,fantasy
티안,9.86,story,fantasy
돌아와 리즈!,9.77,story,fantasy
나이베디야,9.85,story,fantasy
돌팔이 작명소,9.56,omnibus,fantasy
골란기-시발섬의 식인종들-,9.79,episode,fantasy
내 안에 깃든 너,9.88,story,fantasy
검의계승자,9.87,story,fantasy
매구인게 어때서?!,9.84,story,fantasy
후크,9.87,story,fantasy
루턴 -past story-,9.84,story,fantasy
옆집여대생,9.81,omnibus,fantasy
붉은끈,9.76,story,fantasy
플라워,9.67,story,fantasy
얀카툰,8.86,story,fantasy
지울 수 있을까?,9.89,story,fantasy
스쿱스,9.55,story,fantasy
사이클,9.88,story,fantasy
스타더스트,8.94,story,fantasy
불꽃에 휘날리다,9.85,story,fantasy
아라비안 스위트,9.79,story,fantasy
여우들,9.42,story,fantasy
푸른사막 아아루,9.89,story,fantasy
요괴백정,9.85,story,fantasy
잊지 말아요,9.86,story,fantasy
아머나이트,9.78,story,fantasy
기묘한 기담,9.86,omnibus,fantasy
달리다굼,9.85,story,fantasy
에이디,9.86,story,fantasy
그루버,9.15,story,fantasy
초하루 밤의 달맞이꽃,9.79,story,fantasy
하엔,9.54,episode,fantasy
"용사갑,마왕을",9.88,story,fantasy
페탈(쥬브나일스),9.85,omnibus,fantasy
단역: 아무개,9.83,episode,fantasy
도시유사 현세전,9.24,story,fantasy
용사의 딸,9.78,episode,fantasy
하늘하늘하늘!,9.76,story,fantasy
하나린 하나린,9.88,story,fantasy
귀전구담,9.89,omnibus,fantasy
포르고드(FORGOD),9.86,story,fantasy
도담도담,9.88,episode,fantasy
해프닝,9.85,story,fantasy
날지못하는악마,9.89,story,fantasy
검은피의 도시,9.78,story,fantasy
갑자기판타지,9.81,story,fantasy
눈꽃,9.84,story,fantasy
겨울밤,9.85,story,fantasy
드리머,9.41,story,fantasy
인연입니까?,9.7,story,fantasy
구세의 블레이딩,9.7,story,fantasy
신의 프시키온,9.83,story,fantasy
지구인입니다,9.88,story,fantasy
하이퍼(HYPER),9.46,story,fantasy
페더,9.86,story,fantasy
얼티미터,9.88,story,fantasy
천사에게는 날개가 없다,9.87,story,fantasy
히어로망스,9.85,story,fantasy
버기버그,9.86,story,fantasy
하제,9.87,omnibus,fantasy
라인리스 :: Lineless,9.85,story,fantasy
유만즈,9.85,story,fantasy
기억들,9.89,story,fantasy
기생하는 심장,9.86,omnibus,fantasy
너를 잃는 숲,9.81,story,fantasy
마법사와 꼬마,9.84,story,fantasy
산타라떼(Santa Latte),9.86,story,fantasy
페이트,9.72,story,fantasy
코르보(Corvo),9.86,story,fantasy
한국인이다,9.8,story,fantasy
오늘의 퇴마,9.87,omnibus,fantasy
환상동화 모음집,9.65,omnibus,fantasy
4번째 세계,9.6,story,fantasy
마당개의 인생,9.73,story,fantasy
빗자루도깨비 태비,9.86,story,fantasy
잭(J.a.c.k),9.2,story,fantasy
몽상가 죽이기,9.57,story,fantasy
고양이 프린스,9.79,story,fantasy
꼬마마법사 박광태,9.75,omnibus,fantasy
산들바람,9.83,story,fantasy
일상을 지켜라,9.88,omnibus,fantasy
환생게임,9.46,story,fantasy
내 신랑은 구미호,9.47,story,fantasy
"우주에서제일못생긴설정이지만,그래도연애할수있을거같아",9.85,story,fantasy
슬립워커,9.84,story,fantasy
마녀 어머니와 좀비 아들,9.85,story,fantasy
백풍의 신령 가무,9.46,story,fantasy
엔드와 세이브,9.6,story,fantasy
네가 머무는 자리,9.83,story,fantasy
다프트기어,9.7,episode,fantasy
로즈관찰일기,9.75,story,fantasy
금수저,9.85,story,fantasy
넘버그레이,9.87,story,fantasy
지켜라! 밥그릇,9.85,story,fantasy
에르나크,9.85,story,fantasy
마왕이 상병신,9.88,story,fantasy
묵색임금,9.85,story,fantasy
먼지소녀,8.81,story,fantasy
불멸의 드래곤,9.41,story,fantasy
판데모니움,9.59,story,fantasy
플레이어,9.52,story,fantasy
모던픽션A: 삼국지 표류도시,9.82,story,fantasy
A의 세계,9.39,story,fantasy
다이아 하트의 안내인,9.12,story,fantasy
야수본능,9.51,story,fantasy
듀이,9.85,story,fantasy
은조,9.06,story,fantasy
To.[M],9.82,story,fantasy
더미,9.84,episode,fantasy
나는 공주다,9.61,story,fantasy
나를 키워주세요,9.79,episode,fantasy
찬란하게 드리우다,9.87,story,fantasy
호랑각시,9.15,story,fantasy
아비터,9.78,story,fantasy
크리스마스는 쨈과 함께,9.86,story,fantasy
야상곡,9.75,story,fantasy
떡신사바,9.76,story,fantasy
사신과 소녀,9.86,story,fantasy
공부 좀 하자,9.85,story,fantasy
일어나보니 치킨,9.86,story,fantasy
정사도 [Saintly Dozen],8.08,story,fantasy
우리집 브로콜리,9.83,episode,fantasy
마왕 옆자리 비서 한 마리,9.8,omnibus,fantasy
인수니즘 코믹스,9.79,omnibus,fantasy
페인포인트 PAINPOINT,9.62,story,fantasy
5인전쟁,9.87,story,fantasy
왕의정원,9.74,story,fantasy
사형제,9.88,story,fantasy
열렙전사,9.71,story,fantasy
악마와 티타임,9.86,episode,fantasy
힐데르트 캐슬,9.41,story,fantasy
우주대모험,9.2,story,fantasy
언더 더 애플트리,9.29,omnibus,fantasy
신과 인간에 관한 재밌는 상상화,9.8,omnibus,fantasy
루크벨라의 우아한인생,9.87,story,fantasy
사자(使者),9.86,story,fantasy
어렴풋이,9.8,story,fantasy
그마남 이야기,9.86,story,fantasy
"가라, 로봇!",9.62,story,fantasy
성검의 홀리소드,9.78,story,fantasy
어둠 속을 날아서,9.73,story,fantasy
판타스틱! 티티우스 표류기,9.86,story,fantasy
더 모나크,9.69,story,fantasy
리바이벌(Revival),9.77,story,fantasy
별끝에서 땅끝까지,9.81,episode,fantasy
무의식의 숲,9.9,episode,fantasy
두번째의 왕자님,9.88,story,fantasy
발렌티노 다스티,9.82,story,fantasy
우렁이라도 좋아,9.82,story,fantasy
데몬데몬,9.85,story,fantasy
저리가요 마왕씨,9.86,omnibus,fantasy
밤의 피조물,9.75,story,fantasy
정귀괴담록,9.86,story,fantasy
트러블걸,9.7,story,fantasy
네크로골비,9.85,story,fantasy
하루살이 소년,9.87,omnibus,fantasy
네거티브 칸나,9.74,story,fantasy
데일리 위치,9.85,story,fantasy
틈새의주인,9.84,story,fantasy
사랑하는 마음,9.62,story,fantasy
조선타임트래블,9.84,omnibus,fantasy
야생화,9.83,story,fantasy
신기관리팀 처용대,9.67,story,fantasy
들개의 품위,9.85,story,fantasy
산신 [山神],9.85,story,fantasy
오즈의 바보들,9.89,omnibus,fantasy
망각천사를 잡는 방법,9.76,story,fantasy
애오라지,9.7,story,fantasy
마왕의 휴일,9.87,episode,fantasy
HOL(전설의 역사),9.4,omnibus,fantasy
환상음악단편선,9.69,omnibus,fantasy
기적의 앱스토어,9.86,story,fantasy
전달자,9.31,story,fantasy
우주 수호기사 마이티 캣!,9.78,episode,fantasy
저주를 걸어드립니다.,9.87,episode,fantasy
캣밑피쉬 (The Cat Meets Fish),9.86,story,fantasy
수상한 전학생,9.85,story,fantasy
몬딕,9.87,story,fantasy
제왕의조건,9.81,story,fantasy
블랙 헤이즈,9.87,story,fantasy
안즈,9.81,story,fantasy
악제에피소드,9.56,story,fantasy
코인,9.78,story,fantasy
미다스의 아들,9.85,story,fantasy
뉴 빌런,9.82,story,fantasy
혼생자(魂生子),9.86,story,fantasy
리플렉션,9.78,story,fantasy
아르테,9.87,story,fantasy
진실게임,9.85,story,fantasy
만물상,9.81,omnibus,fantasy
신영웅전기,9.88,story,fantasy
해를쫓아별이된아이,9.85,story,fantasy
도나도나도나,9.88,episode,fantasy
우리집 장롱대마왕,9.78,omnibus,fantasy
잊지않아,9.55,story,fantasy
그와 그녀와 그,9.86,story,fantasy
꽃자국 길,9.85,story,fantasy
죽지못해산다,9.88,story,fantasy
슈퍼 시크릿,9.85,story,fantasy
렌탈맨,8.3,story,fantasy
호랑이형님,9.86,story,fantasy
레이디 프로젝트,9.86,story,fantasy
요런 요물들,9.86,episode,fantasy
CELL[셀],9.85,story,fantasy
4층복도끝천국,9.85,story,fantasy
선택게임,9.87,story,fantasy
네크로맨서,9.87,episode,fantasy
행운의 서(書),9.87,story,fantasy
5月하늘의돋보기,9.85,story,fantasy
버드(BUD),9.65,story,fantasy
신룡의 주인,9.85,story,fantasy
죽어도 숨은 쉰다,9.85,omnibus,fantasy
약하지않아,9.8,story,fantasy
빗자루도깨비 태비 (리메이크 전),9.85,story,fantasy
디어비스,9.68,story,fantasy
그림술사,9.87,story,fantasy
그 섬에 바보들이 산다,9.83,story,fantasy
새벽소리가 들린다,9.69,story,fantasy
그림자도마뱀사기극,9.8,story,fantasy
하이라몽,9.53,omnibus,fantasy
에르데,9.79,story,fantasy
인간의 조건,9.87,story,fantasy
비스트 사인,9.66,story,fantasy
1+1=3,9.87,story,fantasy
로고스,9.63,story,fantasy
EMPIRE(제국),9.6,story,fantasy
11월에 내리는 설이,9.73,story,fantasy
"치킨,신이된닭",9.8,story,fantasy
제가 그냥 보라색을 좋아하는데요  (제.그.보.),9.86,omnibus,fantasy
"그 날, 이후의 세계",9.84,episode,fantasy
편의점의 마법사,9.89,story,fantasy
Mrs. Alice,9.81,story,fantasy
윙즈 - 영광을 위한 날개,9.85,story,fantasy
카이만,9.84,story,fantasy
슈퍼랑,9.63,story,fantasy
로키 (Loki),9.86,story,fantasy
부처핸접,9.83,story,fantasy
망월선녀설화,8.95,story,fantasy
비스트(beast),9.78,story,fantasy
솔라보이,9.78,story,fantasy
애니마,9.83,story,fantasy
어느 오래된 도서관의 비밀,9.86,story,fantasy
이상한 나라의 더 이상한 앨리스,9.76,omnibus,fantasy
푸드 포스 레인저,9.82,episode,fantasy
월야에 우는 새,9.81,story,fantasy
"Please Me, Please",9.78,story,fantasy
야수의 노래,9.83,story,fantasy
엘리자베스1호,9.85,story,fantasy
리솔루토,9.73,story,fantasy
특허소년,9.87,story,fantasy
시리우스,9.84,story,fantasy
드림웨폰,9.83,story,fantasy
선녀가온 나나,9.84,story,fantasy
이프,9.85,story,fantasy
문신,8.62,story,fantasy
은빛 고릴라,9.59,story,fantasy
할로우 포인트,9.85,omnibus,fantasy
몬스터즈 하우스,9.88,episode,fantasy
그들의 방식,9.83,story,fantasy
신수의 주인,9.82,story,fantasy
황금 장미,9.85,story,fantasy
렛츠,9.54,story,fantasy
충무공,9.13,story,fantasy
현악 4중주 - 콰르텟,9.56,story,fantasy
미묘한 이야기,9.44,story,fantasy
밀레니엄 헌터,9.87,story,fantasy
아벨,9.52,story,fantasy
최고의 콤비,9.8,story,fantasy
코크싸이더,9.75,story,fantasy
포갓레인저,9.75,story,fantasy
망각의 주인,9.87,omnibus,fantasy
우주교도소 바다붐,9.73,story,fantasy
어떤 화랑의 아가씨와 용의 이야기,9.86,story,fantasy
겨울X거울,9.55,story,fantasy
히키(HicKey),9.85,story,fantasy
시간선 完,9.8,story,fantasy
행월이야기,9.72,story,fantasy
도깨비 낭자,9.77,story,fantasy
뉴트리아,9.68,episode,fantasy
테임,9.5,story,fantasy
옥탑방마녀,9.8,story,fantasy
이런 카페 처음이야,9.87,story,fantasy
DAWN 여명 - 트와일라이트 2부,9.85,story,fantasy
트웰브,9.82,story,fantasy
블랙보이,9.76,story,fantasy
여동생은 로봇,9.8,story,fantasy
망자카페,9.78,omnibus,fantasy
디바인 안드로메다,9.86,story,fantasy
못난오리,9.84,story,fantasy
마스크폴리스,9.84,story,fantasy
짐승의 맛,9.82,story,fantasy
IF,9.57,story,fantasy
천사라네,9.81,story,fantasy
Full Metal Wing,9.85,story,fantasy
신입사원 김용사씨,9.86,story,fantasy
트러블 앤 트리플,9.83,story,fantasy
스펠 SPELL,9.79,omnibus,fantasy
할라피뇨와 겁쟁이,9.83,story,fantasy
더 캐슬,9.74,story,fantasy
언령,9.41,story,fantasy
바이스,9.82,story,fantasy
백은아란전,9.67,story,fantasy
묘진전,9.86,story,fantasy
치국이야기,9.86,story,fantasy
숲의노래 : 영혼이 잠드는 숲,9.83,story,fantasy
크로우,9.82,story,fantasy
몽쥬페,9.86,story,fantasy
릴리 키스(Lily Kiss),9.74,story,fantasy
피아타,9.75,story,fantasy
버드맨 (bird-man),9.62,story,fantasy
25세 요술공주,9.76,story,fantasy
블랙시저스,9.81,story,fantasy
신의 언어,9.84,story,fantasy
콜링 (The Calling),9.85,story,fantasy
